743.56,SCROLL,0,-1
743.57,SCROLL,0,-1
743.58,SCROLL,0,-1
744.26,CLICK,-896,1240
764.18,CLICK,-346,387
765.4,CLICK,-1819,432
778.59,CLICK,-759,378
779.64,SCROLL,0,-1
779.67,SCROLL,0,-1
779.68,SCROLL,0,-1
781.58,SCROLL,0,1
781.59,SCROLL,0,1
781.61,SCROLL,0,1
781.63,SCROLL,0,1
783.13,SCROLL,0,1
783.14,SCROLL,0,1
783.16,SCROLL,0,1
783.18,SCROLL,0,1
783.74,SCROLL,0,-1
783.75,SCROLL,0,-1
783.76,SCROLL,0,-1
783.76,SCROLL,0,-1
783.77,SCROLL,0,-1
783.77,SCROLL,0,-1
784.09,SCROLL,0,-1
784.1,SCROLL,0,-1
784.1,SCROLL,0,-1
784.11,SCROLL,0,-1
784.12,SCROLL,0,-1
784.59,CLICK,-766,1236
785.13,CLICK,-392,1305
786.15,SCROLL,0,1
786.16,SCROLL,0,1
786.17,SCROLL,0,1
786.18,SCROLL,0,1
786.22,SCROLL,0,1
786.63,SCROLL,0,1
786.98,SCROLL,0,-1
787.0,SCROLL,0,-1
787.0,SCROLL,0,-1
787.01,SCROLL,0,-1
787.03,SCROLL,0,-1
787.34,SCROLL,0,-1
787.35,SCROLL,0,-1
787.36,SCROLL,0,-1
787.37,SCROLL,0,-1
787.38,SCROLL,0,-1
787.86,SCROLL,0,-1
787.88,SCROLL,0,-1
787.89,SCROLL,0,-1
787.9,SCROLL,0,-1
787.91,SCROLL,0,-1
787.92,SCROLL,0,-1
787.93,SCROLL,0,-1
788.27,SCROLL,0,-1
788.28,SCROLL,0,-1
788.29,SCROLL,0,-1
788.29,SCROLL,0,-1
788.3,SCROLL,0,-1
788.31,SCROLL,0,-1
788.32,SCROLL,0,-1
793.32,CLICK,-866,1237
794.14,CLICK,-402,1298
797.59,CLICK,-313,404
809.07,CLICK,-1829,431
814.51,CLICK,-683,396
815.42,CLICK,-340,396
817.65,CLICK,1740,1272
819.78,CLICK,2030,605
820.94,CLICK,1907,601
822.07,CLICK,2032,1160
859.11,CLICK,-705,388
882.66,SCROLL,0,-1
882.68,SCROLL,0,-1
882.69,SCROLL,0,-1
882.71,SCROLL,0,-1
882.72,SCROLL,0,-1
882.75,SCROLL,0,-1
886.08,SCROLL,0,-1
886.09,SCROLL,0,-1
886.11,SCROLL,0,-1
886.13,SCROLL,0,-1
887.63,CLICK,-419,841
888.65,CLICK,2985,451
890.78,SCROLL,0,-1
890.79,SCROLL,0,-1
890.8,SCROLL,0,-1
890.81,SCROLL,0,-1
890.82,SCROLL,0,-1
890.82,SCROLL,0,-1
890.83,SCROLL,0,-1
891.21,SCROLL,0,-1
891.22,SCROLL,0,-1
891.22,SCROLL,0,-1
891.23,SCROLL,0,-1
891.24,SCROLL,0,-1
891.24,SCROLL,0,-1
891.25,SCROLL,0,-1
891.26,SCROLL,0,-1
891.56,SCROLL,0,-1
891.57,SCROLL,0,-1
891.57,SCROLL,0,-1
891.58,SCROLL,0,-1
891.58,SCROLL,0,-1
891.59,SCROLL,0,-1
891.6,SCROLL,0,-1
891.93,SCROLL,0,-1
891.94,SCROLL,0,-1
891.95,SCROLL,0,-1
891.95,SCROLL,0,-1
891.96,SCROLL,0,-1
891.96,SCROLL,0,-1
892.28,SCROLL,0,-1
892.28,SCROLL,0,-1
892.29,SCROLL,0,-1
892.29,SCROLL,0,-1
892.3,SCROLL,0,-1
892.3,SCROLL,0,-2
892.31,SCROLL,0,-1
892.62,SCROLL,0,-1
892.62,SCROLL,0,-1
892.63,SCROLL,0,-1
892.63,SCROLL,0,-1
892.64,SCROLL,0,-1
892.64,SCROLL,0,-1
892.65,SCROLL,0,-1
892.66,SCROLL,0,-1
893.47,CLICK,-410,602
894.29,CLICK,2893,442
895.86,CLICK,-928,1263
896.1,CLICK,-904,1243
912.22,SCROLL,0,1
912.23,SCROLL,0,1
912.25,SCROLL,0,1
912.26,SCROLL,0,1
912.29,SCROLL,0,1
912.99,SCROLL,0,-1
913.01,SCROLL,0,-1
913.02,SCROLL,0,-1
913.02,SCROLL,0,-1
913.03,SCROLL,0,-1
913.04,SCROLL,0,-1
927.07,CLICK,387,61
937.75,CLICK,1295,1422
938.77,CLICK,1378,1324
939.99,CLICK,1259,484
941.14,CLICK,1304,1413
942.47,CLICK,2060,269
943.42,CLICK,2346,285
945.43,CLICK,-1388,570
946.03,SCROLL,0,1
946.05,SCROLL,0,1
946.06,SCROLL,0,1
946.11,SCROLL,0,1
947.0,CLICK,-1175,685
947.18,CLICK,-1175,685
954.58,CLICK,312,811
955.89,CLICK,309,831
956.85,CLICK,1849,317
957.01,CLICK,1849,317
959.96,CLICK,19,236
960.44,CLICK,99,234
960.59,CLICK,99,234
962.74,CLICK,2761,541
965.11,SCROLL,0,-1
965.13,SCROLL,0,-1
965.14,SCROLL,0,-1
965.15,SCROLL,0,-1
965.16,SCROLL,0,-1
965.47,SCROLL,0,-1
965.49,SCROLL,0,-1
965.49,SCROLL,0,-1
965.5,SCROLL,0,-1
965.5,SCROLL,0,-1
965.51,SCROLL,0,-1
965.52,SCROLL,0,-1
965.53,SCROLL,0,-1
966.16,SCROLL,0,-1
966.18,SCROLL,0,-1
966.19,SCROLL,0,-1
966.21,SCROLL,0,-1
966.23,SCROLL,0,-1
966.59,SCROLL,0,-1
966.6,SCROLL,0,-1
966.6,SCROLL,0,-1
966.61,SCROLL,0,-1
966.62,SCROLL,0,-1
966.91,SCROLL,0,-1
966.92,SCROLL,0,-1
966.92,SCROLL,0,-1
966.93,SCROLL,0,-1
966.93,SCROLL,0,-1
966.94,SCROLL,0,-1
966.94,SCROLL,0,-1
967.23,SCROLL,0,-1
967.24,SCROLL,0,-1
967.25,SCROLL,0,-1
967.26,SCROLL,0,-1
967.27,SCROLL,0,-1
967.27,SCROLL,0,-1
967.28,SCROLL,0,-1
967.54,SCROLL,0,-1
967.55,SCROLL,0,-1
967.55,SCROLL,0,-1
967.56,SCROLL,0,-1
967.56,SCROLL,0,-1
967.57,SCROLL,0,-1
967.84,SCROLL,0,-1
967.85,SCROLL,0,-1
967.85,SCROLL,0,-1
967.86,SCROLL,0,-1
967.86,SCROLL,0,-1
968.11,SCROLL,0,-1
968.11,SCROLL,0,-1
968.12,SCROLL,0,-1
968.12,SCROLL,0,-1
968.13,SCROLL,0,-1
968.14,SCROLL,0,-1
968.15,SCROLL,0,-1
